,CPD_MP,CPD_CHICOTE,CODIGO_CHICOTE,ENTREGA,SEMANA_ENTREGA,OP,CLIENTE,COMPROMETIDO
8640,9666.0,55007.0,1246413,2020-07-01,,116764.0,MAQUINAS AGRICOLAS JACTO S/A,100.0
8641,9666.0,55007.0,1246413,2020-08-03,,116764.0,MAQUINAS AGRICOLAS JACTO S/A,80.0
8642,9666.0,55007.0,1246413,2020-08-03,,116764.0,MAQUINAS AGRICOLAS JACTO S/A,100.0
8643,9666.0,59129.0,1247564,2020-06-22,,116573.0,MAQUINAS AGRICOLAS JACTO S/A,50.0
8644,9666.0,59129.0,1247564,2020-06-26,,116745.0,MAQUINAS AGRICOLAS JACTO S/A,24.0
8645,9666.0,59129.0,1247564,2020-07-01,,116764.0,MAQUINAS AGRICOLAS JACTO S/A,203.0
8646,9666.0,59129.0,1247564,2020-07-02,,116745.0,MAQUINAS AGRICOLAS JACTO S/A,1.0
8647,9666.0,59129.0,1247564,2020-07-06,,116787.0,MAQUINAS AGRICOLAS JACTO S/A,25.0
8648,9666.0,59129.0,1247564,2020-07-06,,116792.0,MAQUINAS AGRICOLAS JACTO S/A,25.0
8649,9666.0,59129.0,1247564,2020-07-20,,116468.0,MAQUINAS AGRICOLAS JACTO S/A,25.0
8650,9666.0,59129.0,1247564,2020-08-03,,116764.0,MAQUINAS AGRICOLAS JACTO S/A,181.0
8651,9666.0,59129.0,1247564,2020-08-03,,116764.0,MAQUINAS AGRICOLAS JACTO S/A,200.0
8652,9666.0,59130.0,1247565,2020-06-17,,116440.0,MAQUINAS AGRICOLAS JACTO S/A,34.0
8653,9666.0,59130.0,1247565,2020-06-22,,116485.0,MAQUINAS AGRICOLAS JACTO S/A,35.0
8654,9666.0,59130.0,1247565,2020-06-24,,116593.0,MAQUINAS AGRICOLAS JACTO S/A,50.0
8655,9666.0,59130.0,1247565,2020-06-26,,116746.0,MAQUINAS AGRICOLAS JACTO S/A,18.0
8656,9666.0,59130.0,1247565,2020-07-01,,116764.0,MAQUINAS AGRICOLAS JACTO S/A,282.0
8657,9666.0,59130.0,1247565,2020-07-02,,116746.0,MAQUINAS AGRICOLAS JACTO S/A,17.0
8658,9666.0,59130.0,1247565,2020-07-07,,116801.0,MAQUINAS AGRICOLAS JACTO S/A,100.0
8659,9666.0,59130.0,1247565,2020-07-10,,116847.0,MAQUINAS AGRICOLAS JACTO S/A,35.0
8660,9666.0,59130.0,1247565,2020-08-03,,116764.0,MAQUINAS AGRICOLAS JACTO S/A,245.0
8661,9666.0,59130.0,1247565,2020-08-03,,116764.0,MAQUINAS AGRICOLAS JACTO S/A,246.0
8662,9666.0,60059.0,1184951,2020-07-01,,116764.0,MAQUINAS AGRICOLAS JACTO S/A,60.0
8663,9666.0,60059.0,1184951,2020-07-08,,116786.0,MAQUINAS AGRICOLAS JACTO S/A,20.0
8664,9666.0,60059.0,1184951,2020-07-08,,116791.0,MAQUINAS AGRICOLAS JACTO S/A,24.0
8665,9666.0,60059.0,1184951,2020-08-03,,116764.0,MAQUINAS AGRICOLAS JACTO S/A,40.0
8666,9666.0,60059.0,1184951,2020-08-03,,116764.0,MAQUINAS AGRICOLAS JACTO S/A,60.0
8667,9666.0,62099.0,1250340,2020-08-03,,116764.0,MAQUINAS AGRICOLAS JACTO S/A,2.0
8668,9666.0,64217.0,ADVC2-2045,2020-05-18,,115941.0,DATATECK INDUSTRIA E COMERCIO LTDA,500.0
8669,9666.0,64217.0,ADVC2-2045,2020-05-20,,114508.0,SCHNEIDER ELECTRIC BRASIL LTDA - PR,60.0
8670,9666.0,64217.0,ADVC2-2045,2020-05-25,,115941.0,DATATECK INDUSTRIA E COMERCIO LTDA,500.0
8671,9666.0,64217.0,ADVC2-2045,2020-06-05,,116405.0,DATATECK INDUSTRIA E COMERCIO LTDA,6.0
8672,9666.0,64217.0,ADVC2-2045,2020-06-12,,114879.0,SCHNEIDER ELECTRIC BRASIL LTDA - PR,200.0
8673,9666.0,64217.0,ADVC2-2045,2020-06-17,,114879.0,SCHNEIDER ELECTRIC BRASIL LTDA - PR,160.0
8674,9666.0,64217.0,ADVC2-2045,2020-06-18,,114879.0,SCHNEIDER ELECTRIC BRASIL LTDA - PR,160.0
8675,9666.0,64217.0,ADVC2-2045,2020-06-19,,114879.0,SCHNEIDER ELECTRIC BRASIL LTDA - PR,40.0
8676,9666.0,64217.0,ADVC2-2045,2020-07-16,,115755.0,SCHNEIDER ELECTRIC BRASIL LTDA - PR,200.0
8677,9666.0,64217.0,ADVC2-2045,2020-07-28,,115562.0,SCHNEIDER ELECTRIC BRASIL LTDA - PR,200.0
8678,9666.0,64217.0,ADVC2-2045,2020-08-13,,115755.0,SCHNEIDER ELECTRIC BRASIL LTDA - PR,200.0
8679,9666.0,64217.0,ADVC2-2045,2020-09-03,,116612.0,SCHNEIDER ELECTRIC BRASIL LTDA - PR,166.0
8680,9666.0,64217.0,ADVC2-2045,2020-09-25,,116622.0,SCHNEIDER ELECTRIC BRASIL LTDA - PR,200.0
8681,9666.0,64217.0,ADVC2-2045,2020-09-25,,116622.0,SCHNEIDER ELECTRIC BRASIL LTDA - PR,234.0
8682,9666.0,64217.0,ADVC2-2045,2020-10-02,,116612.0,SCHNEIDER ELECTRIC BRASIL LTDA - PR,400.0
8683,9666.0,64217.0,ADVC2-2045,2020-11-02,,116612.0,SCHNEIDER ELECTRIC BRASIL LTDA - PR,800.0
8684,9666.0,76859.0,1255545,2020-06-16,,116309.0,MAQUINAS AGRICOLAS JACTO S/A,3.0
8685,9666.0,76859.0,1255545,2020-06-18,,116447.0,MAQUINAS AGRICOLAS JACTO S/A,3.0
8686,9666.0,76859.0,1255545,2020-06-22,,116448.0,MAQUINAS AGRICOLAS JACTO S/A,3.0
8687,9666.0,76859.0,1255545,2020-06-25,,116752.0,MAQUINAS AGRICOLAS JACTO S/A,3.0
8688,9666.0,76859.0,1255545,2020-06-26,,116762.0,MAQUINAS AGRICOLAS JACTO S/A,3.0
8689,9666.0,76859.0,1255545,2020-06-29,,116762.0,MAQUINAS AGRICOLAS JACTO S/A,3.0
8690,9666.0,76859.0,1255545,2020-06-29,,116764.0,MAQUINAS AGRICOLAS JACTO S/A,11.0
8691,9666.0,76859.0,1255545,2020-06-30,,116762.0,MAQUINAS AGRICOLAS JACTO S/A,1.0
8692,9666.0,76859.0,1255545,2020-06-30,,116762.0,MAQUINAS AGRICOLAS JACTO S/A,3.0
8693,9666.0,76859.0,1255545,2020-07-01,,116437.0,MAQUINAS AGRICOLAS JACTO S/A,3.0
8694,9666.0,76859.0,1255545,2020-07-01,,116764.0,MAQUINAS AGRICOLAS JACTO S/A,25.0
8695,9666.0,76859.0,1255545,2020-07-03,,116802.0,MAQUINAS AGRICOLAS JACTO S/A,1.0
8696,9666.0,76859.0,1255545,2020-07-03,,116802.0,MAQUINAS AGRICOLAS JACTO S/A,3.0
8697,9666.0,76859.0,1255545,2020-08-03,,116764.0,MAQUINAS AGRICOLAS JACTO S/A,27.0
8698,9666.0,76859.0,1255545,2020-08-03,,116764.0,MAQUINAS AGRICOLAS JACTO S/A,30.0
8699,9666.0,76862.0,1255544,2020-06-24,,116443.0,MAQUINAS AGRICOLAS JACTO S/A,1.0
8700,9666.0,76862.0,1255544,2020-06-24,,116443.0,MAQUINAS AGRICOLAS JACTO S/A,3.0
8701,9666.0,76862.0,1255544,2020-06-25,,116575.0,MAQUINAS AGRICOLAS JACTO S/A,3.0
8702,9666.0,76862.0,1255544,2020-06-29,,116764.0,MAQUINAS AGRICOLAS JACTO S/A,2.0
8703,9666.0,76862.0,1255544,2020-06-29,,116741.0,MAQUINAS AGRICOLAS JACTO S/A,3.0
8704,9666.0,76862.0,1255544,2020-06-30,,116759.0,MAQUINAS AGRICOLAS JACTO S/A,3.0
8705,9666.0,76862.0,1255544,2020-07-01,,116759.0,MAQUINAS AGRICOLAS JACTO S/A,3.0
8706,9666.0,76862.0,1255544,2020-07-01,,116764.0,MAQUINAS AGRICOLAS JACTO S/A,34.0
8707,9666.0,76862.0,1255544,2020-07-02,,116759.0,MAQUINAS AGRICOLAS JACTO S/A,1.0
8708,9666.0,76862.0,1255544,2020-07-02,,116759.0,MAQUINAS AGRICOLAS JACTO S/A,3.0
8709,9666.0,76862.0,1255544,2020-08-03,,116764.0,MAQUINAS AGRICOLAS JACTO S/A,27.0
8710,9666.0,76862.0,1255544,2020-08-03,,116764.0,MAQUINAS AGRICOLAS JACTO S/A,30.0
8711,9666.0,79919.0,1257102,2020-07-03,,116782.0,MAQUINAS AGRICOLAS JACTO S/A,10.0
8712,9666.0,79919.0,1257102,2020-08-03,,116764.0,MAQUINAS AGRICOLAS JACTO S/A,10.0
8713,9666.0,85836.0,1264838,2020-07-01,,116764.0,MAQUINAS AGRICOLAS JACTO S/A,4.0
8714,9666.0,85836.0,1264838,2020-08-03,,116764.0,MAQUINAS AGRICOLAS JACTO S/A,10.0
8715,9666.0,85836.0,1264838,2020-08-03,,116764.0,MAQUINAS AGRICOLAS JACTO S/A,17.0
8716,9666.0,86279.0,1264837,2020-07-01,,116764.0,MAQUINAS AGRICOLAS JACTO S/A,2.0
8717,9666.0,86279.0,1264837,2020-08-03,,116764.0,MAQUINAS AGRICOLAS JACTO S/A,10.0
