,CPD_MP,CODIGO_MP,DESCRICAO_MP,SUBGRUPO,ESTOQUE,ESTOQUE_LP,ESTOQUE_CORTE,PERC_ESTOQUE_LP,PERC_ESTOQUE_CORTE,HORIZONTE_PROGRAMACAO,ESTOQUE_LP_CONSIDERADO,ESTOQUE_CORTE_CONSIDERADO
122,44401.0,5810000011,SELO TAMPÃO CINCH SHS  NATURAL,SELOS,5391.0,2762.0,0.0,70.0,0.0,20.0,1933.3999999999999,0.0
123,44402.0,5810130028,CONECTOR SOQ 30V SHS CINCH PR - CAVIDADES DE L Á Y,AGRÍCOLA/AUTOMOTIVO,103.0,65.0,0.0,98.0,0.0,20.0,63.699999999999996,0.0
124,44403.0,5810130029,CONECTOR SOQ 30V SHS CINCH PR - CAVIDADES DE A ATÉ K,AGRÍCOLA/AUTOMOTIVO,66.0,62.0,0.0,90.0,85.0,22.0,55.800000000000004,0.0
125,44404.0,12010295 (15324976),"SELO DE VEDAÇÃO METRI-PACK 150 BR (1,0-1,5MM²)",SELOS,0.0,311.0,0.0,65.0,85.0,6.0,202.15,0.0
126,44410.0,DRC12-40PA,CONECTOR PINO 40V SIZE 16 DRC FLANGEADO PR (TIPO A),AGRÍCOLA/AUTOMOTIVO,14.0,24.0,0.0,98.0,85.0,14.0,23.52,0.0
127,44425.0,1-1904020-5,RELÉ AUTOMOTIVO  12VDC 30-50A FORM C - (V23234A0001X038-EV-144),AGRÍCOLA/AUTOMOTIVO,52.0,30.0,0.0,95.0,0.0,14.0,28.5,0.0
128,44709.0,DRC40-BT,BOOT TRASEIRO 180º P/ CONECTOR DRC 40V PR,AGRÍCOLA/AUTOMOTIVO,279.0,48.0,0.0,98.0,85.0,14.0,47.04,0.0
129,44717.0,174358-7,TRAVA P/ CONECTOR ECONOSEAL 3V SOQ AM,CONECTORES SELADOS,2346.0,691.0,0.0,75.0,0.0,12.0,518.25,0.0
130,44720.0,880697-1,"TER SOQ ECONOSEAL LT SN (0,5-1,00MM²)",TERMINAIS AGRÍCOLAS/AUTOMOTIVOS,0.0,5007.0,0.0,75.0,85.0,6.0,3755.25,0.0
131,44722.0,881775-1,CONECTOR SOQ 3V ECONOSEAL C/ TRAVA PR,AGRÍCOLA/AUTOMOTIVO,785.0,263.0,0.0,95.0,85.0,10.0,249.85,0.0
132,44727.0,12020830,CONECTOR PINO 4V WEATHER PACK 280 PR,AGRÍCOLA/AUTOMOTIVO,0.0,31.0,0.0,90.0,85.0,12.0,27.900000000000002,0.0
133,44728.0,12124581,"TER SOQ WEATHER PACK 280 LT SN (2,50-3,00MM²)",TERMINAIS AGRÍCOLAS/AUTOMOTIVOS,2200.0,3768.0,0.0,75.0,85.0,17.0,2826.0,0.0
134,44729.0,2411-001-2405,PORCA DE FIXAÇÃO PAINEL SERIE HDP PR,AGRÍCOLA/AUTOMOTIVO,306.0,54.0,0.0,75.0,85.0,12.0,40.5,0.0
135,44731.0,0460-204-0490,"TER PINO DEUSTCH SIZE 4 NICKEL RADIAL ""GRANEL"" (13,30MM²)",TERMINAIS AGRÍCOLAS/AUTOMOTIVOS,848.0,59.0,0.0,85.0,85.0,12.0,50.15,0.0
136,44732.0,0460-204-08141,"TER PINO DEUSTCH SIZE 8 NICKEL RADIAL ""GRANEL"" (5,26-8,36MM²)",TERMINAIS AGRÍCOLAS/AUTOMOTIVOS,0.0,261.0,0.0,80.0,85.0,10.0,208.8,0.0
137,44738.0,DRC12-40PB,CONECTOR PINO 40V SIZE 16 DRC FLANGEADO PR (TIPO B),AGRÍCOLA/AUTOMOTIVO,51.0,42.0,0.0,98.0,85.0,10.0,41.16,0.0
138,44739.0,DRC16-40S,CONECTOR SOQ 40V SIZE 16 DRC PR (TIPO A),AGRÍCOLA/AUTOMOTIVO,134.0,68.0,0.0,98.0,85.0,14.0,66.64,0.0
139,44740.0,DRC18-40SB,CONECTOR SOQ 40V SIZE 16 DRC PR (TIPO B),AGRÍCOLA/AUTOMOTIVO,10.0,41.0,0.0,98.0,85.0,10.0,40.18,0.0
140,44770.0,444314-1,BASE P/ RELÊ 9V (EXTERNO),AGRÍCOLA/AUTOMOTIVO,442.0,103.0,0.0,95.0,85.0,6.0,97.85,0.0
141,44774.0,66598-1,"TER SOQ CPC LT SN (0,5-1,5MM)",TERMINAIS AGRÍCOLAS/AUTOMOTIVOS,60000.0,4465.0,0.0,75.0,85.0,14.0,3348.75,0.0
142,44779.0,HDP24-24-9PE,CONECTOR PINO CIRCULAR 9V SIZE 4/8/12 HDP20 PR,AGRÍCOLA/AUTOMOTIVO,33.0,24.0,0.0,98.0,85.0,14.0,23.52,0.0
143,44780.0,C.FLEX 16MM PT 300V,C.FLEX 16MM PT 105°C 300V DIN,CABOS SINGELOS,0.0,49.243999999999986,75.99000000000005,85.0,85.0,4.0,41.857399999999984,64.59150000000004
144,44921.0,776273-1,CONECTOR SOQ 14V AMPSEAL PR,AGRÍCOLA/AUTOMOTIVO,132.0,125.0,0.0,98.0,85.0,12.0,122.5,0.0
145,44922.0,770520-1,"TER SOQ AMPSEAL LT SN (0,50 - 1,5MM²)",TERMINAIS AGRÍCOLAS/AUTOMOTIVOS,0.0,6514.0,0.0,70.0,85.0,10.0,4559.799999999999,0.0
146,44923.0,770678-1,SELO TAMPÃO AMPSEAL NATURAL,SELOS,1303.0,1817.0,0.0,65.0,85.0,18.0,1181.05,0.0
147,44924.0,17003003,"CABO 4X0,50MM² (20AWG) INJETADO CONECTOR DB9V MACHO COM CAPA - PRETO",CABOS INJETADOS,393.0,60.0,0.0,95.0,85.0,5.0,57.0,0.0
148,44984.0,KIT ETIQUETA 1239386,KIT ETIQUETAS TESA GRAVADAS A LASER PARA APLICAÇÃO EM CHICOTE JACTO 1239386,ETIQUETAS EXTERNAS,15.0,29.0,0.0,75.0,0.0,4.0,21.75,0.0
149,44989.0,HDP24-24-31PE,CONECTOR PINO CIRCULAR 31V SIZE 16 HDP20 PR,AGRÍCOLA/AUTOMOTIVO,54.0,26.0,0.0,98.0,85.0,14.0,25.48,0.0
150,45070.0,HD10-9-1939PE,CONECTOR SOQ 9V SIZE 16 J1939 HD FLANGEADO PR,AGRÍCOLA/AUTOMOTIVO,76.0,33.0,0.0,95.0,85.0,14.0,31.349999999999998,0.0
151,45071.0,HDC9-JDL082397,COVER HD10 9 WY RC RUBBER LYD BLK,AGRÍCOLA/AUTOMOTIVO,63.0,32.0,0.0,95.0,85.0,14.0,30.4,0.0
152,45078.0,4250000872,"TER SOQ CINCH SHS LT SN (0,5 - 1,0MM²)",TERMINAIS AGRÍCOLAS/AUTOMOTIVOS,5000.0,4534.0,0.0,70.0,85.0,16.0,3173.7999999999997,0.0
153,45086.0,HDP24-24-21PE,CONECTOR PINO CIRCULAR 21V SIZE 12/16 HDP20 PR,AGRÍCOLA/AUTOMOTIVO,36.0,24.0,0.0,98.0,85.0,14.0,23.52,0.0
154,45169.0,KIT ETIQUETA 1239392,KIT ETIQUETAS TESA GRAVADAS A LASER PARA APLICAÇÃO EM CHICOTE JACTO 1239392,ETIQUETAS EXTERNAS,0.0,23.0,0.0,75.0,0.0,4.0,17.25,0.0
155,45180.0,PPC-A1S-10 CC,CONDUITE 10MM - PPC ANTI-CHAMAS COM CORTE (100110-100),CONDUITES DE NYLON E P.A,200.0,761.2599999999914,110.96099999999845,60.0,85.0,4.0,456.7559999999948,94.31684999999868
156,45182.0,PPC-A1S-13 CC,CONDUITE 13MM - PPC ANTI-CHAMAS COM CORTE (100113-100),CONDUITES DE NYLON E P.A,0.0,340.627,438.61199999999815,70.0,85.0,4.0,238.4389,372.8201999999984
157,45184.0,PPC-A1S-16 CC,CONDUITE 16MM - PPC ANTI-CHAMAS COM CORTE (100116-100),CONDUITES DE NYLON E P.A,400.0,173.7980000000016,0.5990000000012792,70.0,85.0,4.0,121.6586000000011,0.5091500000010872
158,45185.0,PPC-A1S-23 CC,CONDUITE 23MM - PPC ANTI-CHAMAS COM CORTE (100123-100),CONDUITES DE NYLON E P.A,100.0,194.01100000000028,62.0390000000014,70.0,85.0,4.0,135.80770000000018,52.73315000000119
159,45186.0,PPC-A1S-25 CC,CONDUITE 25MM - PPC ANTI-CHAMAS COM CORTE (100125-100),CONDUITES DE NYLON E P.A,200.0,211.24000000000052,52.120000000000076,65.0,85.0,4.0,137.30600000000035,44.30200000000006
160,45187.0,PPC-A1S-31 CC,CONDUITE 31MM - PPC ANTI-CHAMAS COM CORTE (100131-50),CONDUITES DE NYLON E P.A,0.0,134.9789999999992,19.24099999999989,65.0,85.0,4.0,87.73634999999948,16.354849999999907
161,45190.0,"PPC-A1S-7,5 CC","CONDUITE 7,5MM (200107-200) PPC ANTI-CHAMAS COM CORTE (100107-200)",CONDUITES DE NYLON E P.A,0.0,977.2980000000058,237.6789999999998,70.0,85.0,4.0,684.108600000004,202.02714999999984
162,45946.0,"PPC-A1S-4,5 CC","CONDUITE 4,5MM PPC ANTI-CHAMAS COM CORTE (100104-200)",CONDUITES DE NYLON E P.A,100.0,1295.299999999964,377.0660000000197,85.0,85.0,4.0,1101.0049999999694,320.5061000000167
163,46576.0,HDP26-18-8SE,CONECTOR SOQ CIRCULAR 8V SIZE 12 HDP20 PR,CONECTORES DIVERSOS,89.0,21.0,0.0,98.0,85.0,14.0,20.58,0.0
164,46580.0,WP-4P,TRAVA SECUNDÁRIA DEUSTCH VD - P/ CONECTOR DT 4V PINO,AGRÍCOLA/AUTOMOTIVO,119.0,305.0,0.0,75.0,85.0,12.0,228.75,0.0
165,46583.0,"COND C.F 4,00 VD 300V",CABO AUTO ER -40+105ºC DIN72551-6 300V COBRE,"CABOS SINGELOS (2,5MM2 A 95MM2)",0.0,142.06200000000052,366.028,45.0,85.0,4.0,63.927900000000236,311.1238
166,46648.0,DTP4S-BT,BOOT TRASEIRO 180º P/ CONECTOR DTP 4V CZ,AGRÍCOLA/AUTOMOTIVO,0.0,1.0,0.0,95.0,85.0,16.0,0.95,0.0
167,46704.0,DTM06-4S,CONECTOR SOQ 4V SIZE 20 DTM CZ,AGRÍCOLA/AUTOMOTIVO,0.0,240.0,0.0,90.0,85.0,14.0,216.0,0.0
168,46705.0,WM-4S,TRAVA SECUNDÁRIA DEUSTCH LR - P/ CONECTOR DTM 4V SOQ,AGRÍCOLA/AUTOMOTIVO,128.0,152.0,0.0,95.0,85.0,14.0,144.4,0.0
169,47404.0,PPC-A1S-19 CC,CONDUITE 19MM - PPC ANTI-CHAMAS COM CORTE,CONDUITES DE NYLON E P.A,0.0,223.2470000000011,60.95300000000066,75.0,85.0,4.0,167.43525000000082,51.81005000000056
170,47903.0,LW-4203TF12R,TERMINAL MINIFIT FEMEA 16AWG,TERMINAIS AGRÍCOLAS/AUTOMOTIVOS,0.0,6880.0,0.0,65.0,85.0,12.0,4472.0,0.0
171,49487.0,W8S-P012,TRAVA SECUNDÁRIA 8V VERDE,AGRÍCOLA/AUTOMOTIVO,0.0,7.0,0.0,95.0,0.0,14.0,6.6499999999999995,0.0
172,49498.0,207445-3,CAPA PARA CONECTOR CPC SHELL 17,CONECTORES DIVERSOS,640.0,170.0,0.0,95.0,85.0,14.0,161.5,0.0
173,50057.0,LOCTITE 277,TRAVA ROSCA QUIMICA LOCTITE 277 (PREÇO EM GRAMA - EMBALAGEM COM 250G),USO CONSUMO,250.0,112.97000000000577,0.0,20.0,0.0,6.0,22.594000000001156,0.0
174,50059.0,LOCTITE 406,ADESIVO INSTANTÂNEO - 20G,USO CONSUMO,7.0,6.30000000000003,0.0,20.0,0.0,3.0,1.260000000000006,0.0
175,50069.0,"COND C.PP 16X1,00MM2","CABO PP 16X1,00 C/ IDENT. DAS VIAS A CADA 10MM (500V 70ºC) NBR 7289",CABOS DE CONTROLE E PP'S,880.0,213.08000000000015,436.44499999999994,90.0,95.0,5.0,191.77200000000013,414.62274999999994
176,50074.0,058156-F,"ADAPTADOR PARA CONECTOR CPC 15/16"" 16V",CONECTORES E CAPAS CIRCULARES,471.0,305.0,0.0,98.0,85.0,5.0,298.9,0.0
177,50077.0,187187,SUPORTE TOMADA 16V,CONECTORES TOMADA MULTIPOLARES,462.0,77.0,0.0,90.0,85.0,8.0,69.3,0.0
178,50079.0,082354,CAPA PROTETORA CPC 16V,CONECTORES E CAPAS CIRCULARES,645.0,101.0,0.0,90.0,85.0,5.0,90.9,0.0
179,50104.0,PARAFUSO M6X16,PARAFUSO CAB SEXT. M6X16 ZINCADO BR,USO CONSUMO,2175.0,147.0,0.0,65.0,85.0,4.0,95.55,0.0
180,50127.0,206037-1,CONECTOR SOQ CPC 16V SIZE 17-16,CONECTORES E CAPAS CIRCULARES,474.0,123.0,0.0,95.0,85.0,14.0,116.85,0.0
181,50128.0,206036-1,CONECTOR PINO CPC 16V SIZE 17-16,CONECTORES E CAPAS CIRCULARES,195.0,413.0,0.0,95.0,85.0,14.0,392.34999999999997,0.0
182,51169.0,KIT ETIQUETA 1218201,KIT ETIQUETAS TESA GRAVADAS A LASER PARA APLICAÇÃO EM CHICOTE JACTO 1218201,ETIQUETAS EXTERNAS,5.0,28.0,0.0,75.0,0.0,4.0,21.0,0.0
183,52103.0,"O'RING 15/16"" X 1/16""","O'RING DE VEDAÇÃO. Ø INTERNO: 24,30MM - ESPESSURA: 2,44MM",MATERIAIS DE TERCEIROS,1547.0,460.0,0.0,80.0,85.0,6.0,368.0,0.0
184,53307.0,DTP04-4P,CONECTOR PINO 4V SIZE 12 DTP,AGRÍCOLA/AUTOMOTIVO,435.0,47.0,0.0,95.0,85.0,14.0,44.65,0.0
185,54910.0,66597-8,"TER PINO CPC LT SN  (0,5-1,5MM²)",TERMINAIS AGRÍCOLAS/AUTOMOTIVOS,28000.0,6776.0,0.0,75.0,0.0,18.0,5082.0,0.0
186,55966.0,53015050,PRENSA CABO PG21 - LAPPKABEL CZ,CONECTORES PRENSA-CABOS,3020.0,592.0,0.0,85.0,90.0,12.0,503.2,0.0
187,56858.0,W3S-1939-P012,TRAVA SECUNDÁRIA 3V AZUL,AGRÍCOLA/AUTOMOTIVO,73.0,17.0,0.0,95.0,0.0,14.0,16.15,0.0
188,63695.0,12186568,CONECTOR SOQ 4 VIAS METRI PACK 150,AGRÍCOLA/AUTOMOTIVO,8.0,4.0,0.0,90.0,0.0,4.0,3.6,0.0
189,63696.0,12065172,CONECTOR SOQ 1V METRI-PACK 280 SELADO PR,AGRÍCOLA/AUTOMOTIVO,0.0,90.0,0.0,90.0,0.0,20.0,81.0,0.0
190,64863.0,DT06-6S-CE13,CONECTOR SOQ 6V SIZE 16 DT CZ,AGRÍCOLA/AUTOMOTIVO,38.0,172.0,0.0,95.0,0.0,14.0,163.4,0.0
191,64868.0,DT04-3P-P006,CONECTOR PINO 3V SIZE 16 CZ,AGRÍCOLA/AUTOMOTIVO,45.0,30.0,0.0,95.0,0.0,14.0,28.5,0.0
192,69449.0,DT06-3S-CE13,CONECTOR SOQ 3V SIZE 16 DT PT,AGRÍCOLA/AUTOMOTIVO,249.0,204.0,0.0,95.0,0.0,14.0,193.79999999999998,0.0
193,69452.0,W3S-P012,TRAVA SECUNDÁRIA 3V VERDE,AGRÍCOLA/AUTOMOTIVO,118.0,338.0,0.0,95.0,0.0,14.0,321.09999999999997,0.0
194,69455.0,DT06-2S-CE13,"CONECTOR SOQ 2V, SIZE 16, PRETO",AGRÍCOLA/AUTOMOTIVO,574.0,248.0,0.0,95.0,0.0,14.0,235.6,0.0
195,69456.0,DT04-6P-CE09,CONECTOR PINO 6V SIZE 16 DT PRETO,AGRÍCOLA/AUTOMOTIVO,0.0,78.0,0.0,95.0,0.0,14.0,74.1,0.0
196,72218.0,DT06-4S-CE13 (2819647-1),CONECTOR SOQ 4V SIZE 16 DT - PRETO - TE PN 2819647-1,AGRÍCOLA/AUTOMOTIVO,20.0,226.0,0.0,95.0,0.0,14.0,214.7,0.0
197,72230.0,DT04-12PA-CE04,CONECTOR PINO 12V DT,AGRÍCOLA/AUTOMOTIVO,1301.0,95.0,0.0,95.0,0.0,14.0,90.25,0.0
198,72233.0,DT06-08SA-CE13,CONECTOR SOQ 8V SIZE 16 DT CZ,AGRÍCOLA/AUTOMOTIVO,353.0,132.0,0.0,98.0,0.0,14.0,129.35999999999999,0.0
199,72469.0,DT04-08PA-CE09,"CONECTOR PINO 8V, SIZE 16, PRETO",AGRÍCOLA/AUTOMOTIVO,95.0,72.0,0.0,95.0,0.0,14.0,68.39999999999999,0.0
200,72473.0,DT06-12SA-CE13,CONECTOR SOQ 12V SIZE 16 DT CZ,AGRÍCOLA/AUTOMOTIVO,351.0,97.0,0.0,95.0,0.0,14.0,92.14999999999999,0.0
201,76860.0,KIT ETIQUETA 1255545,KIT ETIQUETAS TESA GRAVADAS A LASER PARA APLICAÇÃO EM CHICOTE JACTO 1255545,ETIQUETAS EXTERNAS,29.0,4.0,0.0,75.0,0.0,4.0,3.0,0.0
202,76861.0,KIT ETIQUETA 1255544,KIT ETIQUETAS TESA GRAVADAS A LASER PARA APLICAÇÃO EM CHICOTE JACTO 1255544,ETIQUETAS EXTERNAS,0.0,37.0,0.0,75.0,0.0,4.0,27.75,0.0
203,81182.0,KIT ETIQUETA 1251652,KIT ETIQUETAS TESA GRAVADAS A LASER PARA APLICAÇÃO EM CHICOTE JACTO 1251652,ETIQUETAS EXTERNAS,13.0,5.0,0.0,75.0,0.0,4.0,3.75,0.0
204,85820.0,51025 - FITA SF TECIDO TESA,FITA SF TECIDO TESA 51025 - 19MMX25M - MARCA TESA,FITAS,4800.0,17886.349999999977,0.0,20.0,0.0,6.0,3577.2699999999954,0.0
